Sample	Ring.fr.pith	Ring.fr.bark	Distance.fr.pith	Ring.width	EW.width	LW.width	Proportion.EW	Density	Min.density	Max.density	EW.density	LW.density
11D	45	25	50.39	1.37	1.02	0.35	0.744525547	0.479058168	0.265292948	1.084946357	0.347099613	0.863623101
11D	46	24	51.76	1.36	0.88	0.48	0.647058824	0.528017178	0.250545569	0.974257514	0.344952443	0.863635858
11D	47	23	53.095	1.31	0.96	0.35	0.732824427	0.509331899	0.324415101	0.900480236	0.396960596	0.817550329
11D	48	22	54.295	1.09	0.71	0.38	0.651376147	0.622239784	0.317049974	1.114717851	0.433038328	0.975747767
11D	49	21	55.275	0.87	0.5	0.37	0.574712644	0.623127184	0.331842107	0.974439692	0.429485442	0.884805213
11D	50	20	56.14	0.86	0.53	0.33	0.61627907	0.654459393	0.32447151	1.136982434	0.404608821	1.055734555
11D	51	19	57.09	1.04	0.75	0.29	0.721153846	0.571526238	0.31710601	1.070574757	0.419041651	0.965882927
11D	52	18	58.045	0.87	0.56	0.31	0.643678161	0.555637651	0.287573589	0.945047473	0.40959296	0.819460319
11D	53	17	58.83	0.69	0.48	0.21	0.695652174	0.567312286	0.287587362	1.100221866	0.381470429	0.992093674
11D	54	16	59.465	0.57	0.38	0.19	0.666666667	0.614734308	0.331924229	1.070706618	0.445850647	0.952501631
11D	55	15	60.05	0.6	0.36	0.24	0.6	0.654669298	0.354099119	1.070743863	0.459377077	0.947607629
11D	56	14	60.82	0.94	0.53	0.41	0.563829787	0.639197449	0.309782474	1.063398302	0.396770101	0.952579143
11D	57	13	61.635	0.69	0.5	0.19	0.724637681	0.544097979	0.317187207	1.063455309	0.396838301	0.931623449
11D	58	12	62.4	0.84	0.54	0.3	0.642857143	0.61461184	0.324588091	1.070889814	0.407237081	0.987886405
11D	59	11	63.095	0.55	0.39	0.16	0.709090909	0.560928528	0.317215066	1.033981296	0.410433432	0.927760326
11D	60	10	63.58	0.42	0.28	0.14	0.666666667	0.590987402	0.317224475	1.041396707	0.43149654	0.909969124
11D	61	9	64.015	0.45	0.29	0.16	0.644444444	0.652066101	0.361568817	1.070980824	0.477509826	0.968449349
11D	62	8	64.56	0.64	0.4	0.24	0.625	0.665491676	0.324630302	1.115356222	0.450627379	1.023598838
11D	63	7	65.215	0.67	0.48	0.19	0.71641791	0.598081107	0.35420334	1.034109872	0.46490112	0.934535811
11D	64	6	65.775	0.45	0.28	0.17	0.622222222	0.652459636	0.339435306	1.019356808	0.489088594	0.921541352
11D	65	5	66.365	0.72	0.45	0.27	0.625	0.672246777	0.361615018	1.100693841	0.47789486	0.996166639
11D	66	4	67.15	0.84	0.54	0.3	0.642857143	0.61592183	0.346849923	1.03422727	0.428151133	0.953909084
11D	67	3	68.055	0.97	0.46	0.51	0.474226804	0.666148514	0.383822091	0.930801631	0.46368054	0.848766687
11D	68	2	69	0.92	0.43	0.49	0.467391304	0.692454898	0.413408856	0.908677648	0.516033421	0.847273745
11D	69	1	69.915	0.91	0.35	0.56	0.384615385	0.845430597	0.420821289	1.160053551	0.547542998	1.031610347
11U	1	69	1.775	3.55	3.09	0.46	0.870422535	0.489914796	0.352899755	0.632803751	0.480178053	0.55532031
11U	2	68	4.095	1.09	0.78	0.31	0.71559633	0.434533286	0.360336977	0.566569615	0.3982985	0.525704681
11U	3	67	5.385	1.49	0.85	0.64	0.570469799	0.436103933	0.308812357	0.610813536	0.358634622	0.538992862
11U	4	66	7.365	2.46	0.54	1.92	0.219512195	0.555163345	0.301469257	0.728764955	0.375537744	0.605683045
11U	5	65	9.925	2.65	2.3	0.35	0.867924528	0.514244423	0.375206462	0.994124596	0.462906545	0.851607617
11U	6	64	11.965	1.43	1.01	0.42	0.706293706	0.553279177	0.316305079	1.090000466	0.403993518	0.912275643
11U	7	63	13.275	1.19	0.93	0.26	0.781512605	0.491391189	0.338431979	0.898488957	0.41070019	0.780016684
11U	8	62	14.17	0.6	0.4	0.2	0.666666667	0.575254977	0.331087559	1.060642768	0.418781068	0.888202795
11U	9	61	14.9	0.86	0.68	0.18	0.790697674	0.493835202	0.294255981	1.053328188	0.391035225	0.882190671
11U	10	60	15.825	0.99	0.72	0.27	0.727272727	0.540162766	0.309009656	1.046021778	0.402670616	0.9068085
11U	11	59	16.805	0.97	0.66	0.31	0.680412371	0.53325993	0.3163988	0.972377648	0.372236152	0.876084747
11U	12	58	17.7	0.82	0.62	0.2	0.756097561	0.474083862	0.242711551	0.965057253	0.35707708	0.836804885
11U	13	57	18.53	0.84	0.63	0.21	0.75	0.470528846	0.286950877	0.876652139	0.367681268	0.779071581
11U	14	56	19.415	0.92	0.59	0.33	0.641304348	0.588280734	0.375417634	0.972526477	0.429145509	0.872795227
11U	15	55	20.29	0.82	0.57	0.25	0.695121951	0.533942058	0.338581396	0.943091516	0.410620721	0.815114705
11U	16	54	21.16	0.92	0.62	0.3	0.673913043	0.547673435	0.338598741	0.92839973	0.418625303	0.814372908
11U	17	53	22.015	0.79	0.55	0.24	0.696202532	0.533671472	0.331244652	0.92107288	0.417305263	0.800344036
11U	18	52	22.855	0.89	0.64	0.25	0.719101124	0.509463087	0.301769509	0.957987281	0.387367742	0.82202717
11U	19	51	23.82	1.04	0.77	0.27	0.740384615	0.52094193	0.316533309	1.024410833	0.400708565	0.863829675
11U	20	50	24.725	0.77	0.56	0.21	0.727272727	0.495062821	0.301805219	0.950720871	0.380417471	0.800783756
11U	21	49	25.67	1.12	0.85	0.27	0.758928571	0.490465491	0.309195514	0.950785248	0.384849467	0.822960382
11U	22	48	26.8	1.14	0.93	0.21	0.815789474	0.467975604	0.323967023	0.86235256	0.403347393	0.75418625
11U	23	47	27.915	1.09	0.86	0.23	0.788990826	0.441120982	0.272363586	0.965666067	0.33779888	0.8274558
11U	24	46	29.02	1.12	0.86	0.26	0.767857143	0.493792867	0.294506609	1.009985873	0.372384291	0.89537508
11U	25	45	30.25	1.34	1.01	0.33	0.753731343	0.514285863	0.324032058	0.951056769	0.401523721	0.859406358
11U	26	44	31.7	1.56	1.05	0.51	0.673076923	0.561649521	0.301928058	0.97327131	0.413078251	0.867531547
11U	27	43	33.215	1.46	1.13	0.33	0.773972603	0.556589211	0.338843194	1.084032897	0.445205861	0.937992803
11U	28	42	34.495	1.09	0.9	0.19	0.825688073	0.478933186	0.33149959	0.921784608	0.410693083	0.802175781
11U	29	41	35.55	1.02	0.82	0.2	0.803921569	0.464559306	0.294624531	0.958735765	0.379483193	0.813371369
11U	30	40	36.495	0.87	0.67	0.2	0.770114943	0.508813206	0.331537227	0.980924454	0.409516918	0.841455771
11U	31	39	37.465	1.07	0.75	0.32	0.700934579	0.561228558	0.309416723	1.040026446	0.40692864	0.92286899
11U	32	38	38.46	0.92	0.59	0.33	0.641304348	0.544080992	0.302058004	0.958896139	0.379986576	0.837461917
11U	33	37	39.38	0.92	0.54	0.38	0.586956522	0.616471928	0.324216036	1.025377762	0.435742354	0.873298166
11U	34	36	40.15	0.62	0.42	0.2	0.677419355	0.555183927	0.338992146	1.047562225	0.411221213	0.857505628
11U	35	35	40.735	0.55	0.33	0.22	0.6	0.575740321	0.339004565	1.00331027	0.423329535	0.804356499
11U	36	34	41.31	0.6	0.35	0.25	0.583333333	0.542992125	0.324254045	0.877863491	0.400388695	0.742636928
11U	37	33	41.91	0.6	0.39	0.21	0.65	0.543627378	0.316884882	0.988621144	0.410386682	0.791074383
11U	38	32	42.53	0.64	0.43	0.21	0.671875	0.529476543	0.324278597	0.936985794	0.399300839	0.796026794
11U	39	31	43.1	0.5	0.33	0.17	0.66	0.458058512	0.294763785	0.818901208	0.365900693	0.636953103
11U	40	30	43.66	0.62	0.4	0.22	0.64516129	0.57280655	0.316917199	1.055167905	0.403109702	0.881346273
11U	41	29	44.365	0.79	0.49	0.3	0.620253165	0.547109328	0.346462044	0.88541514	0.416222429	0.760891262
11U	42	28	45.18	0.84	0.56	0.28	0.666666667	0.522273372	0.302181419	0.966674593	0.385638303	0.795543508
11U	43	27	45.95	0.69	0.47	0.22	0.68115942	0.478216386	0.324346333	0.789513888	0.390955761	0.664636812
11U	44	26	46.77	0.94	0.65	0.29	0.691489362	0.452250158	0.250526587	0.900315938	0.305394222	0.781410015
11U	45	25	48.035	1.59	1.24	0.35	0.779874214	0.452995591	0.257924404	1.00378894	0.346840473	0.829088011
11U	46	24	49.495	1.33	0.91	0.42	0.684210526	0.531816377	0.257948353	1.033411316	0.356878842	0.910847704
11U	47	23	50.78	1.24	0.93	0.31	0.75	0.513079829	0.302285542	1.040874735	0.381145452	0.908882959
11U	48	22	51.97	1.14	0.64	0.5	0.561403509	0.678877755	0.317075588	1.144346675	0.426600052	1.001793214
11U	49	21	53.075	1.07	0.7	0.37	0.654205607	0.548854152	0.317097674	0.930212246	0.402996852	0.824800396
11U	50	20	54.005	0.79	0.45	0.34	0.569620253	0.624575307	0.309730204	1.09276733	0.391646395	0.932863573
11U	51	19	54.65	0.5	0.28	0.22	0.56	0.616174919	0.346681596	1.063260677	0.430844879	0.852049515
11U	52	18	55.22	0.64	0.34	0.3	0.53125	0.654899019	0.302366637	1.048523786	0.415354602	0.926382691
11U	53	17	55.835	0.59	0.4	0.19	0.677966102	0.535039093	0.280216549	1.055953991	0.3836475	0.853758236
11U	54	16	56.375	0.49	0.28	0.21	0.571428571	0.664109132	0.339329013	1.085538147	0.438542385	0.964864796
11U	55	15	57.03	0.82	0.51	0.31	0.62195122	0.598573532	0.309789265	1.03386734	0.418877157	0.894203052
11U	56	14	57.76	0.64	0.38	0.26	0.59375	0.619904646	0.295026639	1.085630373	0.386219586	0.961444348
11U	57	13	58.34	0.52	0.37	0.15	0.711538462	0.573548962	0.331982234	1.085671515	0.433032398	0.920156487
11U	58	12	58.89	0.57	0.36	0.21	0.631578947	0.615045036	0.361549257	1.078317407	0.432774319	0.927509122
11U	59	11	59.405	0.45	0.27	0.18	0.6	0.579143882	0.346783315	1.004452847	0.419309718	0.818895128
11U	60	10	59.84	0.42	0.21	0.21	0.5	0.574818865	0.361572242	0.804957333	0.435467845	0.714169885
11U	61	9	60.275	0.45	0.25	0.2	0.555555556	0.647982375	0.368969949	1.04145631	0.452623982	0.892180367
11U	62	8	60.81	0.62	0.35	0.27	0.564516129	0.651717763	0.354200625	1.048880819	0.449639711	0.913670793
11U	63	7	61.43	0.62	0.37	0.25	0.596774194	0.623730722	0.361605177	1.011972858	0.44409884	0.889585908
11U	64	6	61.975	0.47	0.28	0.19	0.595744681	0.616991818	0.346836318	1.100689781	0.429454424	0.893362714
11U	65	5	62.52	0.62	0.36	0.26	0.580645161	0.643203227	0.361627285	1.09333656	0.427737529	0.941540347
11U	66	4	63.185	0.71	0.44	0.27	0.61971831	0.627836852	0.324688809	1.100777269	0.405656309	0.989908848
11U	67	3	63.935	0.79	0.47	0.32	0.594936709	0.646942072	0.33948545	1.071264049	0.423151857	0.975633951
11U	68	2	64.615	0.57	0.37	0.2	0.649122807	0.623117995	0.346893579	1.093478292	0.441588714	0.958947167
11U	69	1	65.28	0.76	0.39	0.37	0.513157895	0.772542216	0.383863961	1.204420337	0.524125291	1.034387082
12D	1	62	1.735	3.47	1.7	1.77	0.489913545	0.49559702	0.440744327	0.609897977	0.497891977	0.493392823
12D	2	61	4.34	1.74	1.36	0.38	0.781609195	0.422874085	0.308371747	0.654034915	0.375211227	0.593456946
12D	3	60	6.175	1.93	1.34	0.59	0.694300518	0.426734213	0.337792894	0.6099143	0.38186541	0.528639629
12D	4	59	7.635	0.99	0.71	0.28	0.717171717	0.424268667	0.323086449	0.62462688	0.368250308	0.56631522
12D	5	58	9.485	2.7	2.07	0.63	0.766666667	0.401164171	0.308381747	0.609926707	0.358193203	0.542354493
12D	6	57	11.545	1.41	1.03	0.38	0.730496454	0.401805596	0.301029156	0.602576051	0.345657694	0.553995964
12D	7	56	13.43	2.36	1.69	0.67	0.716101695	0.439808821	0.293676462	0.734970838	0.354561432	0.654835815
12D	8	55	15.7	2.18	1.66	0.52	0.76146789	0.412507452	0.315745072	0.580526306	0.379680368	0.517301605
12D	9	54	18.045	2.51	1.94	0.57	0.772908367	0.372334296	0.286329228	0.632019584	0.323635562	0.538080865
12D	10	53	20.34	2.08	1.63	0.45	0.783653846	0.394256118	0.242202464	0.734998481	0.32071743	0.660629588
12D	11	52	22.21	1.66	1.25	0.41	0.753012048	0.40756439	0.286335655	0.712939728	0.337881392	0.620012553
12D	12	51	23.835	1.59	1.3	0.29	0.817610063	0.386213455	0.249562404	0.837985309	0.310102062	0.727402459
12D	13	50	25.215	1.17	0.92	0.25	0.786324786	0.414524809	0.264275144	0.852701181	0.328154338	0.732368146
12D	14	49	26.605	1.61	1.25	0.36	0.776397516	0.389821176	0.271632013	0.7644439	0.3090565	0.670254081
12D	15	48	28.09	1.36	1.13	0.23	0.830882353	0.373204607	0.27898963	0.676184466	0.325205529	0.609026162
12D	16	47	29.64	1.74	1.3	0.44	0.747126437	0.421283369	0.249570646	0.845367035	0.31146955	0.745733288
12D	17	46	31.48	1.93	1.53	0.4	0.792746114	0.413477785	0.256928316	0.82330894	0.326782103	0.745088768
12D	18	45	33.48	2.06	1.54	0.52	0.747572816	0.416541847	0.271641922	0.808607221	0.317782177	0.709022408
12D	19	44	35.465	1.91	1.39	0.52	0.727748691	0.461893121	0.293712232	0.852750051	0.358220329	0.739018468
12D	20	43	37.325	1.81	1.47	0.34	0.812154696	0.411936934	0.264292059	0.926316446	0.316883757	0.822902142
12D	21	42	38.95	1.44	1.19	0.25	0.826388889	0.35297393	0.23487101	0.676224278	0.307008175	0.571770923
12D	22	41	40.375	1.41	1.14	0.27	0.808510638	0.386269583	0.264296252	0.845415577	0.302883078	0.73834594
12D	23	40	41.825	1.49	1.13	0.36	0.758389262	0.415417377	0.264298392	0.808642481	0.318003806	0.721187754
12D	24	39	43.315	1.49	1.1	0.39	0.738255034	0.451213482	0.256944372	0.89692144	0.321142846	0.81807938
12D	25	38	44.595	1.07	0.82	0.25	0.76635514	0.435623895	0.264302771	0.874858425	0.340464958	0.747745208
12D	26	37	45.725	1.19	0.9	0.29	0.756302521	0.45272018	0.271660277	0.874863902	0.356092273	0.752599894
12D	27	36	46.755	0.87	0.59	0.28	0.67816092	0.433751389	0.256949891	0.742457183	0.328641014	0.655233964
12D	28	35	47.525	0.67	0.45	0.22	0.671641791	0.444588678	0.271663297	0.771884498	0.334762909	0.669232296
12D	29	34	48.22	0.72	0.47	0.25	0.652777778	0.440142131	0.271664147	0.690969119	0.349452181	0.610639236
12D	30	33	48.965	0.77	0.56	0.21	0.727272727	0.429490402	0.271665115	0.779247163	0.345884554	0.652439329
12D	31	32	49.72	0.74	0.54	0.2	0.72972973	0.455474078	0.293734947	0.882238074	0.349588427	0.741365335
12D	32	31	50.45	0.72	0.57	0.15	0.791666667	0.411130961	0.271667373	0.874885291	0.335164062	0.699805181
12D	33	30	51.205	0.79	0.61	0.18	0.772151899	0.4454273	0.27902509	0.941096013	0.338599201	0.807455855
12D	34	29	52.135	1.07	0.78	0.29	0.728971963	0.505767843	0.301095085	0.98523957	0.369283222	0.872864412
12D	35	28	53.16	0.97	0.8	0.17	0.824742268	0.391426175	0.264314781	0.830760049	0.321603145	0.720005141
12D	36	27	54.045	0.79	0.63	0.16	0.797468354	0.427834505	0.293741748	0.904328235	0.342434795	0.764095863
12D	37	26	55.195	1.51	1.23	0.28	0.814569536	0.359221989	0.234892293	0.80134415	0.28082524	0.70360771
12D	38	25	57.115	2.33	1.87	0.46	0.802575107	0.408232143	0.249607069	0.919059192	0.321284746	0.761692215
12D	39	24	59.26	1.96	1.22	0.74	0.62244898	0.514075294	0.242253028	0.919069212	0.310513504	0.849677164
12D	40	23	61.54	2.6	1.86	0.74	0.715384615	0.460215228	0.264326351	0.941151075	0.323417899	0.804057165
12D	41	22	63.755	1.83	1.33	0.5	0.726775956	0.495809733	0.256972664	1.022087164	0.339170576	0.91246989
12D	42	21	65.39	1.44	1.12	0.32	0.777777778	0.43645359	0.264332115	0.874957398	0.339346451	0.776328577
12D	43	20	66.84	1.46	1.02	0.44	0.698630137	0.527522475	0.286404723	1.029460685	0.37266905	0.886500868
12D	44	19	68.155	1.17	0.95	0.22	0.811965812	0.409213142	0.256979474	0.823470785	0.338216231	0.715790708
12D	45	18	69.21	0.94	0.67	0.27	0.712765957	0.479336176	0.293765784	0.852903186	0.363603079	0.766525714
12D	46	17	70.225	1.09	0.71	0.38	0.651376147	0.545731447	0.279053403	0.963263959	0.365369596	0.882723325
12D	47	16	71.23	0.92	0.66	0.26	0.717391304	0.514243498	0.286412236	0.948554944	0.382500615	0.848667739
12D	48	15	72.36	1.34	0.96	0.38	0.71641791	0.532385421	0.301127865	0.977990446	0.39585158	0.87731302
12D	49	14	73.58	1.09	0.65	0.44	0.596330275	0.577141055	0.308487063	0.926495746	0.411375014	0.822022706
12D	50	13	74.65	1.04	0.83	0.21	0.798076923	0.450895041	0.30113175	0.904429376	0.370981659	0.766743173
12D	51	12	75.565	0.79	0.49	0.3	0.620253165	0.515706107	0.315847774	0.830860182	0.378009644	0.740610329
12D	52	11	76.33	0.74	0.51	0.23	0.689189189	0.502268455	0.308492008	0.867650173	0.378458768	0.776802978
12D	53	10	77.07	0.74	0.55	0.19	0.743243243	0.488251692	0.293778485	0.897083094	0.38460848	0.788271518
12D	54	9	77.775	0.67	0.49	0.18	0.731343284	0.524714032	0.323209032	1.000089966	0.387023303	0.899538792
12D	55	8	78.58	0.94	0.67	0.27	0.712765957	0.527731539	0.308495605	0.970664853	0.383826879	0.884828288
12D	56	7	79.47	0.84	0.62	0.22	0.738095238	0.444084911	0.279067532	0.794090374	0.349437923	0.710817334
12D	57	6	80.19	0.6	0.44	0.16	0.733333333	0.485936687	0.256996161	0.970672765	0.350469627	0.858471101
12D	58	5	80.885	0.79	0.54	0.25	0.683544304	0.521308935	0.286427047	0.963319023	0.354415905	0.88179788
12D	59	4	81.765	0.97	0.78	0.19	0.804123711	0.438585894	0.249640672	0.963324431	0.336893741	0.856058942
12D	60	3	82.76	1.02	0.78	0.24	0.764705882	0.472461859	0.271714636	0.970687278	0.348969469	0.873812127
12D	61	2	83.64	0.74	0.54	0.2	0.72972973	0.480613131	0.286431222	0.904472582	0.362868852	0.798522684
12D	62	1	84.31	0.6	0.39	0.21	0.65	0.506426216	0.315862862	0.823541284	0.390005372	0.722636355
12U	1	62	1.775	3.55	0.52	3.03	0.146478873	0.506936313	0.440743034	0.624607698	0.500426157	0.508053567
12U	2	61	4.355	1.61	1.3	0.31	0.807453416	0.408869205	0.308372164	0.617263793	0.374110483	0.554631586
12U	3	60	6.03	1.74	1.36	0.38	0.781609195	0.432642837	0.337793533	0.720234228	0.381272244	0.616495487
12U	4	59	7.22	0.64	0.37	0.27	0.578125	0.546943143	0.433405743	0.668754195	0.49065267	0.624081939
12U	5	58	8.595	2.11	1.53	0.58	0.725118483	0.422988075	0.323088164	0.60257026	0.379811554	0.536884761
12U	6	57	10.37	1.44	1.02	0.42	0.708333333	0.410379897	0.301028454	0.602575411	0.35669393	0.540760103
12U	7	56	12.095	2.01	1.43	0.58	0.711442786	0.450141297	0.278966302	0.801163127	0.362904603	0.665224868
12U	8	55	13.98	1.76	1.04	0.72	0.590909091	0.449554294	0.330453813	0.639363239	0.376139379	0.555598058
12U	9	54	15.9	2.08	1.51	0.57	0.725961538	0.426321201	0.293683894	0.742341063	0.34633704	0.638209065
12U	10	53	17.885	1.89	1.42	0.47	0.751322751	0.430009159	0.264266052	0.793834963	0.338853085	0.70541687
12U	11	52	19.585	1.51	1.11	0.4	0.735099338	0.404747969	0.278978891	0.70558012	0.335435095	0.597091195
12U	12	51	21.235	1.79	1.46	0.33	0.815642458	0.392146184	0.242205771	0.823270657	0.315103403	0.733002126
12U	13	50	22.785	1.31	0.97	0.34	0.740458015	0.426708357	0.256918684	0.867409203	0.31507866	0.745181319
12U	14	49	24.395	1.91	1.49	0.42	0.780104712	0.399446094	0.271631115	0.771798947	0.316948712	0.692115379
12U	15	48	26.465	2.23	1.85	0.38	0.829596413	0.374348003	0.256924361	0.77180918	0.313262984	0.6717356
12U	16	47	28.535	1.91	1.56	0.35	0.816753927	0.379006705	0.234860835	0.874795222	0.291724841	0.768034441
12U	17	46	30.41	1.84	1.5	0.34	0.815217391	0.393649108	0.256929935	0.838026003	0.314009768	0.74499914
12U	18	45	32.185	1.71	1.26	0.45	0.736842105	0.40499344	0.249576668	0.808611924	0.298615057	0.702852913
12U	19	44	33.87	1.66	1.11	0.55	0.668674699	0.443754353	0.264290612	0.786552735	0.322142997	0.689188181
12U	20	43	35.43	1.46	1.21	0.25	0.828767123	0.425567832	0.279004819	0.889541137	0.350800479	0.78744182
12U	21	42	36.68	1.04	0.87	0.17	0.836538462	0.387506706	0.242228112	0.830699463	0.326270953	0.70088968
12U	22	41	37.82	1.24	1.03	0.21	0.830645161	0.390712742	0.256941082	0.867485128	0.317788488	0.74838885
12U	23	40	39.24	1.59	1.24	0.35	0.779874214	0.403774384	0.249587352	0.779220345	0.322198066	0.692787624
12U	24	39	40.795	1.51	1.09	0.42	0.721854305	0.474899707	0.249589268	0.92634904	0.331518466	0.847008166
12U	25	38	42.045	0.99	0.73	0.26	0.737373737	0.422943254	0.264303724	0.786588556	0.327082559	0.69209059
12U	26	37	43.11	1.14	0.92	0.22	0.807017544	0.428528546	0.279017623	0.941072993	0.336907434	0.81167138
12U	27	36	44.04	0.72	0.59	0.13	0.819444444	0.390588342	0.256950617	0.83809044	0.318293923	0.718693786
12U	28	35	44.745	0.69	0.52	0.17	0.753623188	0.4160168	0.264307967	0.735106646	0.339992128	0.648562856
12U	29	34	45.325	0.47	0.34	0.13	0.723404255	0.456979912	0.301089997	0.764533788	0.373137985	0.676258796
12U	30	33	46.13	1.14	0.96	0.18	0.842105263	0.392141839	0.256953621	0.808676498	0.333811639	0.703236239
12U	31	32	47.135	0.87	0.65	0.22	0.747126437	0.450418272	0.2716678	0.823393146	0.356774845	0.727092034
12U	32	31	47.905	0.67	0.51	0.16	0.76119403	0.410342058	0.271669302	0.698338348	0.352156303	0.595809151
12U	33	30	48.515	0.55	0.4	0.15	0.727272727	0.44354207	0.271670076	0.823398989	0.338245429	0.724333112
12U	34	29	49.05	0.52	0.35	0.17	0.673076923	0.502831858	0.293740213	0.889609071	0.363100529	0.790514005
12U	35	28	49.72	0.82	0.65	0.17	0.792682927	0.447688308	0.271671972	0.896969853	0.354629938	0.803499724
12U	36	27	50.465	0.67	0.51	0.16	0.76119403	0.427147258	0.293742468	0.757200405	0.363124124	0.631220998
12U	37	26	51.645	1.69	1.18	0.51	0.698224852	0.384199714	0.242248499	0.668929509	0.296674609	0.586708781
12U	38	25	53.41	1.84	1.59	0.25	0.864130435	0.383146648	0.256964741	0.904348222	0.320906912	0.778991365
12U	39	24	55.275	1.89	1.36	0.53	0.71957672	0.43598037	0.220183603	0.897000948	0.299754995	0.785539822
12U	40	23	57.165	1.89	1.46	0.43	0.772486772	0.400758297	0.256969793	0.808730075	0.304133996	0.728831506
12U	41	22	58.62	1.02	0.67	0.35	0.656862745	0.516264169	0.352610374	0.816091456	0.40718288	0.725076922
12U	42	21	59.625	0.99	0.74	0.25	0.747474747	0.446320252	0.308471806	0.720457023	0.379654333	0.643651374
12U	43	20	60.79	1.34	0.93	0.41	0.694029851	0.506342183	0.286402734	0.926455838	0.371047049	0.813231145
12U	44	19	62.03	1.14	0.98	0.16	0.859649123	0.390435672	0.271691473	0.852893004	0.332123718	0.747596387
12U	45	18	63.37	1.54	1.09	0.45	0.707792208	0.523982157	0.330549616	0.919112879	0.400609637	0.822817817
12U	46	17	64.77	1.26	0.91	0.35	0.722222222	0.497079666	0.256981243	1.01476247	0.330552349	0.930050689
12U	47	16	65.87	0.94	0.65	0.29	0.691489362	0.511900031	0.264340377	1.0147679	0.339948935	0.89730766
12U	48	15	66.96	1.24	0.89	0.35	0.717741935	0.53661697	0.3084846	1.000060865	0.390405694	0.908411358
12U	49	14	68.14	1.12	0.71	0.41	0.633928571	0.536167098	0.308486843	0.882351979	0.387032979	0.794423744
12U	50	13	69.11	0.82	0.59	0.23	0.719512195	0.50964742	0.301131541	0.955928921	0.385054261	0.82925596
12U	51	12	69.93	0.82	0.54	0.28	0.658536585	0.518532435	0.286418479	0.933861424	0.36762117	0.809575587
12U	52	11	70.7	0.72	0.54	0.18	0.75	0.499986882	0.315848868	0.970652256	0.390784847	0.827592989
12U	53	10	71.505	0.89	0.61	0.28	0.685393258	0.529627688	0.301135746	0.970657281	0.387976764	0.838224344
12U	54	9	72.37	0.84	0.56	0.28	0.666666667	0.517742991	0.308494524	0.963304676	0.35907685	0.835075273
12U	55	8	73.185	0.79	0.51	0.28	0.64556962	0.54374812	0.293781172	0.948594117	0.35494901	0.887632214
12U	56	7	73.975	0.79	0.68	0.11	0.860759494	0.38980263	0.264352909	0.830879083	0.335114538	0.727874474
12U	57	6	74.655	0.57	0.42	0.15	0.736842105	0.474494556	0.27906906	0.99274671	0.342833957	0.843144234
12U	58	5	75.26	0.64	0.46	0.18	0.71875	0.503244625	0.293784949	0.970677891	0.355204288	0.881569931
12U	59	4	75.99	0.82	0.61	0.21	0.743902439	0.487864357	0.271713458	0.948609844	0.366638012	0.839998024
12U	60	3	76.845	0.89	0.67	0.22	0.752808989	0.49988313	0.301145013	0.992760224	0.372085553	0.88908484
12U	61	2	77.59	0.6	0.45	0.15	0.75	0.492690116	0.286431408	0.919187574	0.388947467	0.803918061
12U	62	1	78.2	0.62	0.4	0.22	0.64516129	0.636514052	0.337935687	1.095774225	0.438183643	0.997114796
